date,symbol,category,state,trend_score,bottom_score,reversal_score,setup_quality,close,fwd_1d,fwd_5d,fwd_10d,fwd_20d
2025-05-22,GOOGL,technology,REVERSAL,40.0,74.5,74.5,100.0,167.8772735595703,1.37043202579894,1.9577704245726135,-0.20763488109667438,-1.0193778315861546
2025-06-13,GOOGL,technology,UPTREND,75.0,57.5,75.5,100.0,175.20018005371094,-0.5862173387567005,-5.156507374768971,1.6107150729769204,3.3352351640871136
2025-07-08,GOOGL,technology,UPTREND,70.0,50.5,72.5,90.0,176.28707885742188,-1.3745082509964868,2.6981212915957897,7.528725931888713,10.322994161765408
2025-07-29,GOOGL,technology,STRONG_UPTREND,88.0,59.5,68.5,100.0,192.0321807861328,1.6460679723935279,1.2773915911622247,4.372205656232109,8.261495948238773
2025-08-19,GOOGL,technology,STRONG_UPTREND,88.0,55.5,68.5,100.0,202.9210968017578,-0.9483904252744146,2.452093398744548,3.8575081040260084,23.530546777087014
2025-09-10,GOOGL,technology,STRONG_UPTREND,96.0,59.5,78.5,55.0,239.16204833984375,-0.19195820980387746,4.811587852382759,5.020242796160002,2.5581093555048007
2025-10-01,GOOGL,technology,UPTREND,84.0,45.5,68.5,100.0,242.6252899169922,0.7404332302288097,1.0941914411140896,0.9666749702890165,10.024677543887872
2025-10-22,GOOGL,technology,EARLY_UPTREND,67.0,46.5,64.5,90.0,249.9709014892578,0.491097199851076,6.791507043697043,10.812104411811108,13.503152497058824
2025-11-12,GOOGL,technology,UPTREND,80.0,40.5,65.5,75.0,290.7411193847656,-1.579079679290607,-2.4132347993939374,11.029489330592357,9.992605231129815
2025-12-04,GOOGL,technology,STRONG_UPTREND,94.0,59.5,68.5,85.0,319.0058288574219,-0.6288515182409027,0.2469869703802141,-7.106945319908775,-1.337133387983358
2025-12-26,GOOGL,technology,UPTREND,73.0,43.5,65.5,100.0,313.6816711425781,-0.18464359524886786,0.3374836227192146,4.610155290721485,6.103356633573376
2026-01-20,GOOGL,technology,STRONG_UPTREND,96.0,62.5,77.5,100.0,329.5710144042969,-2.424240347805051,0.9878805113218148,4.148477741737655,-8.47879920547313
2026-02-10,GOOGL,technology,NEUTRAL,61.5,56.5,56.5,75.0,323.8984069824219,-1.7698680633528863,-6.875939074968929,-4.137889252963889,-5.2614297089283335
2026-03-04,GOOGL,technology,DOWNTREND,33.0,17.5,37.5,55.0,303.1853332519531,-0.14821671387289514,1.210938101579928,2.4899200052502346,-5.2103434229072265
2026-03-25,GOOGL,technology,NEUTRAL,38.0,41.5,35.5,55.0,290.2666320800781,0.16870180877650576,-0.9916041254247387,9.254922773661288,16.829640295908387
2026-04-16,GOOGL,technology,UPTREND,73.0,40.5,75.5,75.0,336.91876220703125,-0.32629979618038485,0.6525905345160954,3.8028002145622297,19.429285134971842
2026-05-07,GOOGL,technology,UPTREND,85.0,44.5,75.5,45.0,397.8023986816406,-0.012565985809642743,1.1506392427451662,-2.293737359696124,-6.494320872524362
2026-05-29,GOOGL,technology,UPTREND,84.0,45.5,68.5,100.0,389.8971252441406,-2.509425962392897,-4.598467034158727,-8.239900771351373,-13.466914012978403
2026-06-22,GOOGL,technology,NEUTRAL,55.5,32.5,55.5,65.0,368.0299987792969,-4.9860082505176155,-8.325403970461064,-0.4265976494922219,-4.3583426889450045
2026-07-14,GOOGL,technology,NEUTRAL,50.5,47.5,57.5,65.0,352.510009765625,1.9857592142288771,-0.1475190822512351,-7.361496549923441,1.421230350700653
2024-09-03,GS,financials,UPTREND,77.0,44.5,72.5,90.0,492.80316162109375,-4.466436886300585,-4.248901454740328,-4.917199926134064,-2.9671713965925828
2024-09-24,GS,financials,REVERSAL_CONFIRMED,69.0,59.5,72.5,100.0,480.4021911621094,0.12262877625515145,-0.4623925608597035,-0.5609072242540702,4.099240373682345
2024-10-15,GS,financials,STRONG_UPTREND,86.0,62.5,87.5,100.0,504.8757019042969,-0.07075776635393494,-0.9469004247944279,0.15879092107620174,15.22528091697617
2024-11-05,GS,financials,REVERSAL,69.5,54.5,65.5,75.0,493.9814147949219,3.0285325997142287,17.766464157825546,14.96079239463457,18.298787350148583
2024-11-26,GS,financials,STRONG_UPTREND,85.0,47.5,74.5,75.0,582.410888671875,0.40956926166029195,0.3370704091919974,-2.5043228934147455,-2.877642728840879
2024-12-18,GS,financials,NEUTRAL,68.5,53.5,50.5,70.0,557.77978515625,-4.251080901978666,1.4112018999713705,0.05045595286137239,8.919750195433384
2025-01-13,GS,financials,NEUTRAL,50.0,35.5,43.5,55.0,543.5314331054688,0.5267922102757838,11.775016425761109,13.085730962933084,16.16609316401989
2025-02-04,GS,financials,UPTREND,83.0,55.5,75.5,100.0,613.7732543945312,0.2862055033277855,2.871740734269612,6.296938731775792,-7.645578124476371
2025-02-26,GS,financials,NEUTRAL,63.5,48.5,54.0,65.0,596.82666015625,0.46511661202928156,-5.023220548784623,-13.147416225626907,-4.238757474631861
2025-03-19,GS,financials,DOWNTREND,35.0,44.5,48.0,65.0,538.2088623046875,1.0076531971938252,6.190861116800228,-0.6035032378038818,-7.95426271720594
2025-04-09,GS,financials,DOWNTREND,20.0,44.0,35.5,40.0,450.8515625,11.82336973002478,9.880580801954642,14.514714992462174,19.4063507208581
2025-05-01,GS,financials,NEUTRAL,47.0,54.5,72.5,90.0,534.0828247070312,1.146951578171218,0.7981109005940734,11.697562160780306,10.466625975253962
2025-05-22,GS,financials,UPTREND,73.0,52.5,72.5,90.0,578.8636474609375,0.803766134105266,1.920940959934847,2.6017117909528986,8.515176239142086
2025-06-13,GS,financials,REVERSAL,65.0,46.5,65.5,100.0,612.7744750976562,-1.8508725910752033,2.5099661872265644,10.510157826476242,14.107925767082419
2025-07-08,GS,financials,STRONG_UPTREND,86.0,62.5,70.5,85.0,696.9010009765625,-1.9200078892796402,0.3333676066248126,-0.6934473612163816,2.1239836027698633
2025-07-29,GS,financials,UPTREND,75.0,30.5,69.5,100.0,709.3699951171875,1.1511128847102592,0.3288930831181869,-0.6094223200569848,2.092164403004637
2025-08-19,GS,financials,UPTREND,83.0,53.5,72.5,100.0,716.5357666015625,-1.3106017331585895,1.0711837980490468,0.5201826755352412,8.040803691944332
2025-09-10,GS,financials,STRONG_UPTREND,97.0,62.5,87.5,100.0,752.85400390625,0.7409224014087057,2.8288349347697084,5.55032282752157,3.368156332186434
2025-10-01,GS,financials,UPTREND,83.0,52.5,70.5,100.0,784.814208984375,-1.3612039946506505,-0.8413335535785382,-3.2134023559392655,-0.5349267513615197
2025-10-22,GS,financials,NEUTRAL,51.5,46.5,57.0,75.0,747.985595703125,-1.8946558611687814,4.362441244370863,4.196419158357956,2.2819999288453463
2025-11-12,GS,financials,UPTREND,81.0,55.5,85.5,100.0,798.572021484375,3.536922442433399,-4.197166206402969,-0.9860435084475427,10.284761220819272
2025-12-04,GS,financials,UPTREND,80.0,44.5,72.5,90.0,828.5388793945312,0.15061016453967735,6.295946873839076,4.274595663826908,9.296297303065138
2025-12-26,GS,financials,STRONG_UPTREND,91.0,55.5,68.5,100.0,902.0364379882812,-0.41063768673922363,0.3908798755528631,3.0962452377416128,2.314499019383298
2026-01-20,GS,financials,STRONG_UPTREND,96.0,62.5,77.5,100.0,952.7647094726562,-1.9365863005207484,-3.133055483255487,-1.6288944264728156,-4.777548787813424
2026-02-10,GS,financials,NEUTRAL,69.0,42.5,59.5,90.0,934.5611572265625,0.569088647028293,-2.9227885591878167,-4.38205703425778,-11.1720660795397
2026-03-04,GS,financials,NEUTRAL,42.0,24.5,39.5,55.0,858.795166015625,0.5413951174442877,-3.33534700259408,-6.438833019437828,-1.9233076294374762
2026-03-25,GS,financials,DOWNTREND,32.5,47.5,56.5,65.0,832.052978515625,0.732309220797922,1.2288778256671185,8.379600708784295,11.860437036708849
2026-04-16,GS,financials,UPTREND,79.0,67.5,75.5,100.0,895.5431518554688,0.056697598970156804,3.930011213434259,0.6792739026997285,6.217966180315004
2026-05-07,GS,financials,UPTREND,72.0,47.5,65.5,100.0,933.2369995117188,-1.2247227055579235,1.9277764025283028,4.776236735337225,17.07743969894353
2026-05-29,GS,financials,STRONG_UPTREND,91.0,59.5,75.5,100.0,1003.9454345703125,1.7047364761175965,8.831610536602351,3.1570022619496596,1.5602990204297784
2026-06-22,GS,financials,STRONG_UPTREND,96.0,62.5,77.5,85.0,1096.56005859375,0.8946100531892487,-7.01740617297969,-3.763589527798006,-3.787300929976778
2026-07-14,GS,financials,UPTREND,73.0,49.5,65.5,100.0,1045.9100341796875,8.995990357249784,0.8719674560097701,0.22181126609823743,-1.0899622378136575
2024-09-03,INTC,semiconductors,REVERSAL,31.5,68.5,71.5,95.0,22.040000915527344,-8.802179915931275,-13.475504071375688,-5.127046375570432,6.442822640469648
2024-09-24,INTC,semiconductors,NEUTRAL,42.0,72.5,74.5,60.0,22.559999465942383,1.1081560546019054,3.9893601056549377,-0.7978737120429402,1.2411378247956462
2024-10-15,INTC,semiconductors,REVERSAL,51.0,80.5,83.0,100.0,23.440000534057617,-3.327647904752351,-2.559728531566985,-2.2184319365015637,6.868594992835653
2024-11-05,INTC,semiconductors,DOWNTREND,24.5,64.5,58.5,65.0,22.520000457763672,3.552394408521198,11.234452610433543,10.30195225428785,-0.22202994401779863
2024-11-26,INTC,semiconductors,NEUTRAL,45.0,62.5,65.5,90.0,24.8700008392334,-3.29715148573404,-9.650186750668743,-18.938483445449183,-17.973466304237206
2024-12-18,INTC,semiconductors,STRONG_DOWNTREND,5.0,41.5,37.5,55.0,20.440000534057617,-5.577305612578498,-0.19569919022601745,-1.0763268833410944,5.13698243456997
2025-01-13,INTC,semiconductors,STRONG_DOWNTREND,15.0,56.5,44.5,55.0,19.149999618530273,0.26110258697236155,12.219322189038673,5.953009502381201,3.2376023581403235
2025-02-04,INTC,semiconductors,DOWNTREND,10.5,48.5,37.5,55.0,19.3799991607666,-0.46438725044659623,2.0123906805249003,41.33127232067946,10.061923877102563
2025-02-26,INTC,semiconductors,REVERSAL_CONFIRMED,69.0,80.5,83.0,85.0,22.989999771118164,2.3053531619053658,-7.220530073678077,-13.962588588214375,5.263162261277565
2025-03-19,INTC,semiconductors,REVERSAL_CONFIRMED,62.0,74.5,75.5,40.0,25.920000076293945,-6.944441480564656,-6.635799800508401,-14.930558749391531,-23.418208630237437
2025-04-09,INTC,semiconductors,BOTTOM_FORMING,30.0,74.0,49.0,40.0,18.1299991607666,18.753456609289444,9.487045230676095,13.568676810226998,12.024271406991073
2025-05-01,INTC,semiconductors,DOWNTREND,21.5,54.5,51.5,40.0,20.100000381469727,-0.5970190893330951,1.0447715447122752,7.064676862409658,0.7462667446939797
2025-05-22,INTC,semiconductors,DOWNTREND,29.5,52.5,66.5,65.0,20.690000534057617,-0.6766616403253156,-2.1266337491549936,-3.3832805455330406,1.8849655852181568
2025-06-13,INTC,semiconductors,REVERSAL,40.0,74.5,80.0,100.0,20.770000457763672,-3.033226067550443,1.4925347092445973,9.244102233884455,12.181024186502508
2025-07-08,INTC,semiconductors,REVERSAL_CONFIRMED,66.0,80.5,83.0,100.0,22.0,7.227273420854052,5.909087441184302,5.727273767644703,-11.363636363636365
2025-07-29,INTC,semiconductors,BOTTOM_FORMING,24.0,60.0,48.0,65.0,20.68000030517578,-1.3056114786231254,-5.705997523029294,-0.14507101645447884,18.71372763430852
2025-08-19,INTC,semiconductors,NEUTRAL,54.0,43.5,71.5,60.0,23.65999984741211,6.973793868011158,3.7616204369746997,2.324595268840235,6.804736351372642
2025-09-10,INTC,semiconductors,UPTREND,76.0,58.5,68.5,100.0,24.440000534057617,1.3502451575080565,3.396071626714714,20.049097837383556,52.086732228782886
2025-10-01,INTC,semiconductors,STRONG_UPTREND,94.0,59.5,68.5,40.0,33.54999923706055,7.123694318920748,10.789862933546601,6.199707536079591,23.785394109402347
2025-10-22,INTC,semiconductors,UPTREND,84.0,50.5,68.5,70.0,38.119998931884766,-3.147955919630774,8.945435317312867,-2.8593918759955206,-9.942280186319753
2025-11-12,INTC,semiconductors,REVERSAL,76.0,50.5,65.5,60.0,37.880001068115234,0.026394723472211723,-9.371697827243963,-5.411824654846942,7.655748757680625
2025-12-04,INTC,semiconductors,STRONG_UPTREND,90.0,44.5,75.5,45.0,43.7599983215332,-7.449722227089395,-6.8098712443733,-17.61882856535385,-10.009134875269599
2025-12-26,INTC,semiconductors,NEUTRAL,47.5,43.5,37.5,40.0,36.15999984741211,0.11062200137206268,8.904870670052212,25.96791877564253,17.50553611107859
2026-01-20,INTC,semiconductors,STRONG_UPTREND,96.0,62.5,77.5,40.0,46.959999084472656,3.4071599659536655,-9.518734014379204,3.9395279490754165,-1.6609855078868252
2026-02-10,INTC,semiconductors,UPTREND,84.0,58.5,68.5,70.0,50.2400016784668,-6.190287632264413,-8.0812126545592,-8.20064213562296,-6.886948215714139
2026-03-04,INTC,semiconductors,NEUTRAL,49.5,50.5,48.0,50.0,43.099998474121094,5.754068317247585,8.53828407299224,2.2273849957241687,2.38979728644908
2026-03-25,INTC,semiconductors,NEUTRAL,52.5,52.5,43.5,40.0,44.060001373291016,7.081250192098487,0.15887356478081482,33.79482279969852,48.138889261662165
2026-04-16,INTC,semiconductors,UPTREND,78.0,40.5,65.5,30.0,64.94000244140625,5.481979403690107,0.5081524318664821,45.90390581751298,85.23251677432877
2026-05-07,INTC,semiconductors,STRONG_UPTREND,88.0,44.5,75.5,30.0,113.01000213623047,-2.99973393997629,6.44190659382613,5.265017994663546,-1.088402206603678
2026-05-29,INTC,semiconductors,UPTREND,84.0,45.5,68.5,70.0,120.88999938964844,-5.136900583857895,-7.535776868513766,-3.2508895070044175,6.1460898106403095
2026-06-22,INTC,semiconductors,UPTREND,89.0,47.5,84.5,40.0,133.99000549316406,5.186951760067471,-4.231657538990541,-8.799170133270406,-27.561763131993022
2026-07-14,INTC,semiconductors,NEUTRAL,45.0,28.0,37.5,30.0,103.12000274658203,4.499611390673897,-5.87665343927577,-11.103572801268413,-5.430572104694054
2024-09-03,JPM,financials,UPTREND,84.0,44.5,75.5,90.0,215.73561096191406,-2.0017683693593247,-3.554265393608591,-7.5355719711546865,-6.201062082552333
2024-09-24,JPM,financials,NEUTRAL,66.0,54.5,59.5,100.0,202.91433715820312,0.07093444418091455,-0.27431544463857316,0.3701254471095927,6.113582039786758
2024-10-15,JPM,financials,UPTREND,76.0,59.5,75.5,100.0,213.85198974609375,0.41087394623646745,0.6863073317709967,1.8150690502835465,8.041360530471486
2024-11-05,JPM,financials,REVERSAL,76.0,54.5,65.5,75.0,212.21055603027344,0.7780516761147327,8.877052850379052,11.488764531709705,11.393211298333972
2024-11-26,JPM,financials,STRONG_UPTREND,87.0,44.5,82.5,75.0,241.66973876953125,-0.12785018980850937,-2.1854559533397655,-2.9685502044820122,-3.188292915524793
2024-12-18,JPM,financials,REVERSAL,63.5,44.5,60.5,80.0,230.150634765625,-3.3520712381603035,1.6571602540370822,0.688039210902347,9.28783320621578
2025-01-13,JPM,financials,REVERSAL_CONFIRMED,74.0,49.5,73.5,80.0,232.8048095703125,1.80932203612012,8.041858031174476,10.830855360679381,12.99453054500017
2025-02-04,JPM,financials,UPTREND,80.0,40.5,65.5,90.0,258.9512939453125,0.4235434484702649,1.585397644589781,4.924872568092931,-6.206657477458711
2025-02-26,JPM,financials,NEUTRAL,59.0,42.5,48.0,65.0,249.81846618652344,0.540022256151218,-2.777773875475864,-10.979023281248601,-2.4358935440364604
2025-03-19,JPM,financials,NEUTRAL,38.0,49.0,48.0,65.0,228.04913330078125,1.7619234457521005,6.87747450257028,3.698348417991104,-0.1719522518859984
2025-04-09,JPM,financials,NEUTRAL,37.0,48.5,38.5,55.0,211.77871704101562,8.055519330102111,7.49758090024375,11.071162241437316,14.995169005550068
2025-05-01,JPM,financials,EARLY_UPTREND,63.0,52.5,72.5,90.0,238.8772735595703,0.9279682781178522,1.9499636571202128,8.592933620635534,8.073740498360248
2025-05-22,JPM,financials,EARLY_UPTREND,69.0,36.5,69.5,90.0,254.91180419921875,-0.141740343232033,1.2756571031791175,0.348595406413299,5.347823224130388
2025-06-13,JPM,financials,UPTREND,75.0,46.5,69.5,100.0,261.9427490234375,-1.2265039017445467,2.5201261979602263,7.034744050684227,8.146013090475268
2025-07-08,JPM,financials,STRONG_UPTREND,91.0,59.5,68.5,100.0,286.4892578125,-3.1475934416171025,-1.1199785250455951,-0.3425020878427887,0.7843364920832485
2025-07-29,JPM,financials,STRONG_UPTREND,87.0,55.5,72.5,100.0,292.6807861328125,-0.41571069230130764,-1.3477101033891214,-2.9234255670469445,-1.1331554640582109
2025-08-19,JPM,financials,UPTREND,75.0,49.5,69.5,100.0,286.0574951171875,-0.2984147277675042,1.1559783441289717,2.802465495397044,6.057705889306186
2025-09-10,JPM,financials,UPTREND,83.0,68.5,72.5,100.0,292.2588806152344,0.9031362345783833,3.80728763726359,4.999154722708843,3.8059092975176734
2025-10-01,JPM,financials,STRONG_UPTREND,90.0,62.5,77.5,100.0,309.50885009765625,-1.496363729944017,-1.979543257109606,-3.7667178795159018,-2.721814051015259
2025-10-22,JPM,financials,NEUTRAL,53.5,51.0,52.0,70.0,292.9303894042969,-1.0030688393261489,2.783666569674792,4.093046349923113,0.780914751025219
2025-11-12,JPM,financials,UPTREND,77.0,61.5,75.5,100.0,311.2009582519531,1.517646646955173,-5.135919990844751,-3.9984768715813135,-1.7457726861260126
2025-12-04,JPM,financials,UPTREND,79.0,69.5,72.5,100.0,307.75982666015625,1.271900311304064,-0.6471701514595307,0.9130785982769396,4.277064385026219
2025-12-26,JPM,financials,STRONG_UPTREND,92.0,55.5,85.5,100.0,324.561279296875,-0.382794006031284,-1.121010709318393,0.4571694963829698,-8.133209041953416
2026-01-20,JPM,financials,NEUTRAL,60.5,59.5,59.0,75.0,309.48480224609375,-3.113902321993911,-3.657940610172483,-1.3857337170618322,-1.7089598290063956
2026-02-10,JPM,financials,EARLY_UPTREND,66.0,50.5,69.5,90.0,319.0228271484375,-1.1859774587850813,-4.647628504248235,-7.6994836297822555,-10.360139050712947
2026-03-04,JPM,financials,DOWNTREND,28.5,35.5,46.5,65.0,297.3914489746094,-0.28974061672935036,-3.839999556692242,-4.4528007045309685,-2.0315706958382362
2026-03-25,JPM,financials,NEUTRAL,37.5,52.5,62.5,90.0,289.6065368652344,1.0328428537211387,0.6019182436097115,5.863921439242259,7.59984349556635
2026-04-16,JPM,financials,UPTREND,71.0,67.5,75.5,100.0,304.5579833984375,1.3140301225801565,2.317521590708238,1.0852169131189138,-1.856628558854545
2026-05-07,JPM,financials,REVERSAL,66.0,54.5,69.5,100.0,313.4877624511719,-2.7405562904829983,-4.652267583508262,-4.102881059448126,-1.2734163411412425
2026-05-29,JPM,financials,NEUTRAL,40.5,37.5,45.5,70.0,295.3992614746094,0.8694742151130974,4.772014835671112,5.64822483639118,10.8920442623762
2026-06-22,JPM,financials,UPTREND,81.0,64.5,77.5,100.0,323.761474609375,1.9248533511496246,1.177658700863482,4.311361204469866,4.666559085215827
2026-07-14,JPM,financials,UPTREND,81.0,60.5,68.5,100.0,334.5299987792969,2.499033240560311,1.2973414503115732,6.477748933371741,7.550895243415834
2024-09-03,META,technology,UPTREND,74.0,53.5,68.5,100.0,517.8338623046875,-1.8319132409811645,-3.168935396307726,2.3937464861112367,9.912743585421824
2024-09-24,META,technology,STRONG_UPTREND,91.0,59.5,68.5,85.0,561.1812744140625,-0.19134485644186627,1.4227365066147968,3.6091013719881992,1.9046497246039351
2024-10-15,META,technology,UPTREND,84.0,50.5,68.5,100.0,587.0425415039062,-0.7028931374735481,-2.5846047636202796,-2.0764797223569498,-1.2279445899166186
2024-11-05,META,technology,NEUTRAL,65.5,50.5,50.5,65.0,557.47265625,2.095672345897004,4.011197298073754,-1.1200801608823308,9.447457484601962
2024-11-26,META,technology,NEUTRAL,47.5,35.5,49.5,65.0,561.8773193359375,1.4917446591810934,8.589478065888478,9.592845726139121,7.632190061089772
2024-12-18,META,technology,UPTREND,80.0,44.5,72.5,90.0,616.3933715820312,-3.5919536104059513,-1.8871889057409663,-3.261019494129558,-1.076781052043918
2025-01-13,META,technology,STRONG_UPTREND,87.0,70.5,77.5,100.0,612.8309326171875,-1.2226732566966492,-0.501731864818733,7.147724513481335,16.48751441892744
2025-02-04,META,technology,STRONG_UPTREND,86.0,62.5,70.5,85.0,694.0296020507812,0.9649211444465511,2.858944184323242,2.7112612359478927,-8.23846245104094
2025-02-26,META,technology,NEUTRAL,69.5,49.5,43.5,65.0,654.26611328125,2.4638844960621187,-2.6615896866793,-7.876797565855709,-4.658978369878586
2025-03-19,META,technology,NEUTRAL,48.0,56.0,46.0,65.0,580.0112915039062,0.2919107367694407,7.546871193598159,0.6250509712556251,-10.447142215985528
2025-04-09,META,technology,DOWNTREND,20.0,38.0,35.5,40.0,508.39129638671875,14.755621687444464,2.1686820178395294,1.9237928692573014,16.918408981685907
2025-05-01,META,technology,NEUTRAL,38.5,58.0,71.5,75.0,546.7858276367188,4.227687126215551,8.708562858296421,20.10199430956321,17.495453220664658
2025-05-22,META,technology,UPTREND,73.0,40.5,72.5,90.0,632.9368896484375,0.16837932512880904,1.5027717352626757,7.729344868360166,7.454765353801007
2025-06-13,META,technology,STRONG_UPTREND,88.0,55.5,75.5,100.0,690.5636596679688,-1.5129401605682102,-1.5122154072826244,5.889354037118855,4.054835540663748
2025-07-08,META,technology,UPTREND,81.0,45.5,68.5,100.0,716.0032348632812,0.3229734011525265,0.35777010257525,-0.7489303765059407,8.076849734084846
2025-07-29,META,technology,UPTREND,75.0,43.5,69.5,100.0,715.28564453125,-2.456695144053711,8.185274813042476,6.722116792556521,4.9705270990269
2025-08-19,META,technology,STRONG_UPTREND,85.0,55.5,74.5,90.0,764.8631591796875,-2.070714816832242,-1.8335368468528679,-4.203975926938774,1.5155705797174734
2025-09-10,META,technology,EARLY_UPTREND,62.0,38.5,62.5,90.0,763.1986083984375,-1.7918233534433003,1.7369779833186216,-1.2785896886545633,-6.809287021384581
2025-10-01,META,technology,NEUTRAL,49.0,56.5,50.0,65.0,732.4749755859375,-2.3203317759462494,-2.9004063872035912,-3.5036376529368307,2.323048245668846
2025-10-22,META,technology,REVERSAL,48.0,65.5,66.5,100.0,731.3678588867188,0.019085799389140234,2.477940963541614,-14.448976614763364,-18.489774993697182
2025-11-12,META,technology,DOWNTREND,26.0,44.0,44.0,65.0,625.453369140625,-2.88162063690518,-4.686805313489395,1.4575267081652132,3.675751612990119
2025-12-04,META,technology,NEUTRAL,36.5,54.5,72.5,90.0,637.9407958984375,3.4287241262982437,1.646341731772094,1.6306701229676035,1.7730540559520502
2025-12-26,META,technology,REVERSAL,45.0,69.5,75.5,100.0,666.361328125,-0.6381493330441357,-2.5676005416543357,-2.170620015417213,0.7205387526122875
2026-01-20,META,technology,DOWNTREND,16.0,50.5,48.0,65.0,619.1455688476562,-2.6005608590861984,8.401441195116632,13.891164709745517,3.0697310086542196
2026-02-10,META,technology,EARLY_UPTREND,61.0,48.5,72.5,90.0,676.0140991210938,-0.9598119867477051,-5.600833888973411,-5.599353185296074,-3.418375984069799
2026-03-04,META,technology,REVERSAL,35.5,64.5,67.0,100.0,653.91357421875,1.9310566264565399,-0.15417614050021733,-4.867637011234194,-12.587803302681044
2026-03-25,META,technology,BOTTOM_FORMING,8.0,61.5,44.0,65.0,592.3709716796875,0.332258125007856,-3.506375725034072,3.288806259109611,13.796125581969477
2026-04-16,META,technology,REVERSAL,45.0,46.5,82.5,75.0,670.9581909179688,0.7876845757642137,0.46754387504970296,-0.36630653074112285,-8.182204296032946
2026-05-07,META,technology,NEUTRAL,30.5,35.5,39.5,55.0,612.3125,0.6412298567163521,0.6118642026895937,-1.2759406578544463,2.396879306165145
2026-05-29,META,technology,REVERSAL,34.0,65.5,84.0,100.0,634.7017211914062,-0.43759213066930647,-1.2151896445728672,-10.524328747326772,-13.305733759927563
2026-06-22,META,technology,DOWNTREND,12.5,47.0,39.5,55.0,577.219970703125,-2.316273829005122,-4.672390435534002,3.9967444813312047,11.889748859384186
2026-07-14,META,technology,NEUTRAL,51.0,52.5,72.5,75.0,656.72998046875,0.656281529208913,-1.656693802077791,-9.57166373106575,-9.411782528106304
2024-09-03,MS,financials,UPTREND,84.0,59.5,85.5,100.0,98.37586975097656,-4.188804963921333,-5.240810645181659,-3.397363583754154,0.6080505822640303
2024-09-24,MS,financials,EARLY_UPTREND,69.0,44.5,69.5,90.0,97.29344940185547,0.10735978749802921,1.7273469162428112,5.045392464677567,15.428921210180292
2024-10-15,MS,financials,UPTREND,84.0,47.5,77.5,95.0,106.60787963867188,-0.05343759688113403,5.343788314120035,6.1008102018505594,19.857187718183834
2024-11-05,MS,financials,UPTREND,84.0,45.5,68.5,100.0,111.14473724365234,1.4379155136514221,14.964693416643083,15.188568230163678,12.31272347410548
2024-11-26,MS,financials,UPTREND,79.0,54.5,68.5,100.0,127.91117095947266,-1.7806250940543444,-2.4090855707705305,-5.139895904542002,-4.937886703902095
2024-12-18,MS,financials,REVERSAL,66.5,44.5,60.5,80.0,122.24581146240234,-5.245028038751542,-0.53232842807307,-2.317206081781298,7.930167647100861
2025-01-13,MS,financials,NEUTRAL,63.5,50.5,48.5,70.0,118.14032745361328,0.4374264484556578,11.680839300817713,10.692585526444521,11.967312132492513
2025-02-04,MS,financials,UPTREND,83.0,55.5,75.5,100.0,132.13404846191406,-0.2843339083833274,0.10935919553205498,2.588221518078848,-11.256924013373926
2025-02-26,MS,financials,NEUTRAL,57.0,51.5,50.0,65.0,124.85106658935547,1.1188379416173344,-6.080242456848151,-13.549371171547842,-3.3950607287894674
2025-03-19,MS,financials,DOWNTREND,22.5,32.5,37.5,55.0,113.7821044921875,1.4732076283415108,6.0028706591438885,-2.006611662015889,-6.493957749304524
2025-04-09,MS,financials,DOWNTREND,18.0,41.0,33.5,40.0,96.63434600830078,11.354804419402175,10.098683434000023,11.962902109156781,19.684594819050627
2025-05-01,MS,financials,NEUTRAL,47.0,54.5,72.5,90.0,112.08282470703125,1.1609756230378965,3.1883571621110107,13.533161980325259,11.037947249049074
2025-05-22,MS,financials,UPTREND,73.0,52.5,72.5,90.0,121.67716217041016,0.7661613161739744,2.2825200337411644,4.245805663226987,5.913802760628628
2025-06-13,MS,financials,UPTREND,75.0,46.5,69.5,100.0,128.10574340820312,-1.8420201302167927,0.5988538197313931,6.647983726593809,9.13434016974255
2025-07-08,MS,financials,STRONG_UPTREND,92.0,59.5,68.5,85.0,139.583984375,-1.8157746757244575,0.16002796745351322,-2.274935459722671,-0.9725314655715245
2025-07-29,MS,financials,UPTREND,75.0,46.5,69.5,100.0,138.4381103515625,0.7014575627047437,-0.15286552595263903,1.6271046702848624,4.2899672423142965
2025-08-19,MS,financials,STRONG_UPTREND,85.0,63.5,75.5,100.0,141.5706787109375,-0.4903871275372951,1.9823181262809797,2.811173471455408,7.618461181619773
2025-09-10,MS,financials,STRONG_UPTREND,94.0,62.5,87.5,100.0,148.8457489013672,1.2482015181314088,2.35843955076267,5.6103100487916,2.4635472648979917
2025-10-01,MS,financials,UPTREND,81.0,54.5,68.5,100.0,155.4363555908203,-1.30221072092499,-1.8809764950827423,-2.2773078993277185,3.931812111054467
2025-10-22,MS,financials,EARLY_UPTREND,66.0,44.5,69.5,90.0,155.70034790039062,-0.6970908796549713,3.7555941418141003,3.629025856386603,0.9879088332021002
2025-11-12,MS,financials,STRONG_UPTREND,87.0,55.5,79.5,100.0,163.80038452148438,2.0540443055320434,-4.0060096012770385,-0.6426468925148421,7.933936864533009
2025-12-04,MS,financials,UPTREND,84.0,44.5,82.5,75.0,170.9033203125,0.6734986143253074,3.4480800548555735,0.6216875946401634,4.708722607925497
